F11,F12,F13,F21,F22,F23,F31,F32,F33,P11,P12,P13,P21,P22,P23,P31,P32,P33
0.85,0.0,0.0,0.0,0.9761870601839527,0.0,0.0,0.0,1.193117518002609,-104568.65168366709,214.4905489486269,136.37360207918775,246.33282161633252,-20469.85158126531,-13.336666203766436,191.42321600050562,-16.300369839182075,61759.98387726283
0.85,0.0,0.0,0.0,1.0846522890932808,0.0,0.0,0.0,1.0846522890932808,-97944.41281339705,80.3059324265746,112.9623001284746,102.47530971252846,36971.14978447155,45.57535348432208,144.14684405144487,45.57535341994142,30745.21936296723
1.118033988749895,0.0,0.0,0.0,1.118033988749895,0.0,0.0,0.0,0.7999999999999999,65491.74030786111,-304.36560694334565,-199.44029160896648,-304.3656067041143,64425.978534616544,144.6111618787817,-142.70785531949917,103.47532421360727,-105949.54080958672
0.85,0.0,0.0,0.0,1.0846522890932808,0.0,0.0,0.0,1.193117518002609,-64534.149224055924,-86.39414641928151,17.838796482036273,-110.2442425849785,65258.32625093046,164.6079852657932,25.03974343491239,181.06878528150008,89988.82618960265
0.85,0.0,0.0,0.0,1.0846522890932808,0.0,0.0,0.0,0.9761870601839527,-131534.88237566172,268.7129924884419,229.21102806483157,342.89430588585043,10067.154093323938,-141.38058042818326,263.2386296167781,-127.24251843219116,-39360.10441178288
0.9761870601839527,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.9761870601839527,-75288.32277462148,752.5845955757889,191.4087472021457,655.301979807791,-160580.0117030992,-565.9306522953973,191.40876940346368,-649.9468138342362,-64018.48242157772
1.118033988749895,0.0,0.0,0.0,1.2298373876248845,0.0,0.0,0.0,0.7999999999999999,97751.81619029955,-526.8106038360509,-362.05072524200386,-579.4915558513811,133989.2014097077,398.01401375420056,-259.06239778860646,258.9051149604988,-73671.99913785986
1.0846522890932808,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.9761870601839527,12244.905611705446,353.03697655372656,62.77754108384883,276.66140976714433,-125747.5262762821,-327.23960114130625,56.49978612321906,-375.8200769138119,-36444.09563808391
1.0846522890932808,0.0,0.0,0.0,0.85,0.0,0.0,0.0,1.0846522890932808,40034.27854976574,135.07374233569664,19.669240583235204,105.85206166074863,-93711.77550244018,-106.85305696576593,19.6692405759162,-136.35107392848502,33034.49841786323
0.85,0.0,0.0,0.0,1.193117518002609,0.0,0.0,0.0,0.9761870601839527,-98084.05059344649,9.203951603249294,102.22183973778824,12.919289206368278,79874.88917499674,86.9955452744671,117.3972207192849,71.17817373715758,-12768.743455266596
