F11,F12,F13,F21,F22,F23,F31,F32,F33,P11,P12,P13,P21,P22,P23,P31,P32,P33
0.95,0.0,0.0,0.0,1.1798751048979272,0.0,0.0,0.0,1.1798751048979272,110553.56507062592,-702.7611170019547,1706.5538765582903,-872.8110385397487,202903.34948227825,235.78416394015392,2119.495259602427,235.78421893242998,176568.70970211312
1.1029267284915407,0.0,0.0,0.0,1.1029267284915407,0.0,0.0,0.0,0.95,120584.95256639288,-868.957420914006,1427.4188809131772,-868.9574237996225,119391.35216564193,-55.94591687821373,1229.499568760127,-48.18871394541435,40949.99641162706
1.1798751048979272,0.0,0.0,0.0,0.95,0.0,0.0,0.0,1.1798751048979272,204949.28999565003,-1244.5262225347285,3567.3635998131913,-1002.055112424495,111195.77069442405,227.24489472784165,3567.363649489359,282.2322684081609,176552.1635647266
1.05,0.0,0.0,0.0,0.9027075674773932,0.0,0.0,0.0,0.9027075674773932,-29500.778421662344,532.6964861784826,-1029.8609593878377,457.9706183545475,-125394.80120265434,-250.40150388463056,-885.3936014304115,-250.40150395983943,-110048.23752898394
1.05,0.0,0.0,0.0,0.8295150620062532,0.0,0.0,0.0,0.8295150620062532,-83459.08289638541,1407.6855624122006,-2814.841167966485,1112.0917777183358,-256594.90975263683,-357.86411757869973,-2223.7649592178072,-357.8642498537388,-225032.40774658672
1.05,0.0,0.0,0.0,1.0490925784196732,0.0,0.0,0.0,1.0490925784196732,90517.09418754361,-625.4158825981368,1435.0017221576536,-624.8753914663104,89469.57220479539,111.90461875531666,1433.7615778462393,111.90461899105729,78205.67776293444
0.9759000729485332,0.0,0.0,0.0,1.05,0.0,0.0,0.0,0.9759000729485332,-12539.573842489048,-24.71580371295627,-373.42531003225554,-26.592470730218114,27667.51203114389,-62.66611454608747,-373.425309989977,-58.24368164641373,-10725.620660711296
1.1798751048979272,0.0,0.0,0.0,1.1798751048979272,0.0,0.0,0.0,0.95,220354.07564330535,-1393.1834857871222,2706.6393289675552,-1393.1837033039146,218368.64672948577,4.880023399668146,2179.3047198369163,3.929296893609669,111561.73394985477
0.9027075674773932,0.0,0.0,0.0,1.05,0.0,0.0,0.0,0.9027075674773932,-127151.51865911519,639.771306687894,-2656.569236736678,744.1611176650149,-30083.935558714747,-279.8546323685906,-2656.569236742506,-240.59704266500472,-110324.54593176053
0.8295150620062532,0.0,0.0,0.0,1.05,0.0,0.0,0.0,0.8295150620062532,-260537.27706904078,1386.7468666018376,-5694.9129270195335,1755.3438992059025,-84022.9871157912,-474.0989080190171,-5694.912882763123,-374.5450257124558,-225706.67372676227
0.9759000729485332,0.0,0.0,0.0,0.9759000729485332,0.0,0.0,0.0,1.05,-16592.506880209854,151.8742445405245,38.60020361201657,151.87424466473854,-16304.714087644197,116.59298060043103,41.531110024822965,125.44586797391416,20524.946129446696
